行业名称,股票代码,股票名称,起始日期,结束日期
建筑装饰,SZ002628,成都路桥,2014/1/1 0:01,
建筑装饰,SZ002663,普邦股份,2015/11/5 0:00,
建筑装饰,SZ002713,东易日盛,2016/5/25 0:00,
建筑装饰,SZ002717,岭南股份,2015/7/1 0:00,
建筑装饰,SZ002743,富煌钢构,2015/2/15 0:00,
建筑装饰,SZ002761,多喜爱,2020/9/3 0:00,
建筑装饰,SZ002775,文科园林,2015/6/18 0:00,
建筑装饰,SZ002781,奇信股份,2015/11/5 0:00,
建筑装饰,SZ002789,建艺集团,2016/3/23 0:00,
建筑装饰,SZ002811,郑中设计,2016/8/23 0:00,
建筑装饰,SZ002822,中装建设,2016/12/1 17:59,
建筑装饰,SZ002830,名雕股份,2016/12/11 16:15,
建筑装饰,SZ002856,美芝股份,2017/3/1 14:30,
建筑装饰,SZ002883,中设股份,2017/6/19 15:06,
建筑装饰,SZ002941,新疆交建,2018/10/30 14:01,
建筑装饰,SZ002949,华阳国际,2019/2/18 14:07,
建筑装饰,SZ002963,豪尔赛,2019/9/19 9:23,
建筑装饰,SZ002989,中天精装,2020/5/5 19:51,
建筑装饰,SZ003001,中岩大地,2020/8/31 9:43,
建筑装饰,SZ003013,地铁设计,2020/9/30 13:26,
建筑装饰,SZ300197,节能铁汉,2014/1/1 0:01,
建筑装饰,SZ300237,美晨生态,2017/6/29 0:00,
建筑装饰,SZ300284,苏交科,2015/7/14 0:00,
建筑装饰,SZ300355,蒙草生态,2016/5/25 0:00,
建筑装饰,SZ300384,三联虹普,2019/7/24 0:00,
建筑装饰,SZ300492,华图山鼎,2018/7/13 0:00,
建筑装饰,SZ300495,*ST美尚,2015/11/5 0:00,
建筑装饰,SZ300500,启迪设计,2016/2/3 0:00,
建筑装饰,SZ300506,名家汇,2016/4/18 0:00,
建筑装饰,SZ300517,海波重科,2016/6/24 0:00,
建筑装饰,SZ300536,农尚环境,2016/8/23 0:00,
建筑装饰,SZ300564,筑博设计,2019/10/28 13:10,
建筑装饰,SZ300592,华凯创意,2017/1/5 21:39,
建筑装饰,SZ300621,维业股份,2017/2/24 13:10,
建筑装饰,SZ300635,中达安,2017/6/29 0:00,
建筑装饰,SZ300649,杭州园林,2017/5/4 9:57,
建筑装饰,SZ300668,杰恩设计,2017/6/5 14:08,
建筑装饰,SZ300675,建科院,2017/6/28 10:09,
建筑装饰,SZ300712,永福股份,2017/10/30 14:45,
建筑装饰,SZ300732,设研院,2017/12/8 15:03,
建筑装饰,SZ300746,汉嘉设计,2019/7/24 0:00,
建筑装饰,SZ300778,新城市,2019/5/6 14:47,
建筑装饰,SZ300826,测绘股份,2020/3/30 8:43,
建筑装饰,SZ300948,冠中生态,2021/2/5 18:01,
建筑装饰,SZ300949,奥雅设计,2021/2/19 15:23,
建筑装饰,SZ300982,苏文电能,2021/4/5 18:40,
建筑装饰,SZ300983,尤安设计,2021/4/15 8:44,
建筑装饰,SZ300989,蕾奥规划,2021/4/26 15:38,
建筑装饰,SH600039,四川路桥,2015/8/17 0:00,
建筑装饰,SH600068,葛洲坝,2014/1/1 0:01,
建筑装饰,SH600133,东湖高新,2017/6/29 0:00,
建筑装饰,SH600170,上海建工,2015/8/17 0:00,
建筑装饰,SH600193,ST创兴,2018/7/13 0:00,
建筑装饰,SH600209,*ST罗顿,2014/1/1 0:01,
建筑装饰,SH600248,陕西建工,2015/11/5 0:00,
建筑装饰,SH600284,浦东建设,2014/1/1 0:01,
建筑装饰,SH600477,杭萧钢构,2016/9/14 0:00,
建筑装饰,SH600491,龙元建设,2016/8/29 11:06,
建筑装饰,SH600496,精工钢构,2015/11/4 0:00,
建筑装饰,SH600502,安徽建工,2016/5/25 0:00,
建筑装饰,SH600512,腾达建设,2014/1/1 0:01,
建筑装饰,SH600610,中毅达,2015/7/1 0:00,
建筑装饰,SH600629,华建集团,2019/7/24 0:00,
建筑装饰,SH600769,祥龙电业,2018/7/13 0:00,
建筑装饰,SH600820,隧道股份,2015/11/4 0:00,
建筑装饰,SH600846,同济科技,2018/7/13 0:00,
建筑装饰,SH600853,龙建股份,2014/1/1 0:01,
建筑装饰,SH600939,重庆建工,2017/1/14 18:31,
建筑装饰,SH600970,中材国际,2015/6/25 0:00,
建筑装饰,SH601068,中铝国际,2018/8/9 16:44,
建筑装饰,SH601117,中国化学,2017/1/9 21:09,
建筑装饰,SH601186,中国铁建,2015/11/5 0:00,
建筑装饰,SH601226,华电重工,2014/11/25 0:00,
建筑装饰,SH601390,中国中铁,2015/8/17 0:00,
建筑装饰,SH601611,中国核建,2016/5/25 0:00,
建筑装饰,SH601618,中国中冶,2015/8/17 0:00,
建筑装饰,SH601668,中国建筑,2015/8/17 0:00,
建筑装饰,SH601669,中国电建,2015/11/5 0:00,
建筑装饰,SH601789,宁波建工,2017/5/26 10:00,
建筑装饰,SH601800,中国交建,2015/11/5 0:00,
建筑装饰,SH601886,江河集团,2016/5/25 0:00,
建筑装饰,SH603007,ST花王,2016/7/18 0:00,
建筑装饰,SH603017,中衡设计,2019/7/24 0:00,
建筑装饰,SH603018,华设集团,2016/5/25 0:00,
建筑装饰,SH603030,全筑股份,2016/5/25 0:00,
建筑装饰,SH603081,大丰实业,2017/3/30 17:37,
建筑装饰,SH603098,森特股份,2016/12/1 21:08,
建筑装饰,SH603316,诚邦股份,2017/5/11 13:42,
建筑装饰,SH603357,设计总院,2017/7/26 21:03,
建筑装饰,SH603359,东珠生态,2017/8/7 22:22,
建筑装饰,SH603388,元成股份,2017/2/14 17:51,
建筑装饰,SH603458,勘设股份,2017/7/26 21:04,
建筑装饰,SH603466,风语筑,2017/10/10 13:27,
建筑装饰,SH603637,镇海股份,2017/1/14 19:40,
建筑装饰,SH603698,航天工程,2015/1/15 0:01,
建筑装饰,SH603717,天域生态,2017/2/24 13:12,
建筑装饰,SH603778,乾景园林,2015/11/5 0:00,
建筑装饰,SH603815,交建股份,2019/9/9 11:55,
建筑装饰,SH603828,柯利达,2015/2/15 0:00,
建筑装饰,SH603843,正平股份,2016/8/4 0:00,
建筑装饰,SH603860,中公高科,2017/7/26 21:04,
建筑装饰,SH603887,城地香江,2016/9/7 0:00,
建筑装饰,SH603909,合诚股份,2016/6/24 0:00,
建筑装饰,SH603929,亚翔集成,2016/12/13 15:47,
建筑装饰,SH603955,大千生态,2017/1/24 11:05,
建筑装饰,SH603959,百利科技,2016/5/9 0:00,
建筑装饰,SH605081,太和水,2021/1/29 22:08,
建筑装饰,SH605178,时空科技,2020/8/11 18:27,
建筑装饰,SH605289,罗曼股份,2021/3/19 9:02,
建筑装饰,SH605303,园林股份,2021/1/14 22:06,
交通运输,SZ000088,盐田港,2008/6/2 0:00,
交通运输,SZ000089,深圳机场,2015/10/22 1:32,
交通运输,SZ000099,中信海直,2015/10/22 1:32,
交通运输,SZ000429,粤高速A,2008/6/2 0:00,
交通运输,SZ000507,珠海港,2011/10/10 0:00,
交通运输,SZ000520,长航凤凰,2015/1/19 0:08,
交通运输,SZ000548,湖南投资,2008/6/2 0:00,
交通运输,SZ000557,西部创业,2018/7/13 0:00,
交通运输,SZ000582,北部湾港,2016/8/29 17:16,
交通运输,SZ000755,山西路桥,2018/11/19 0:00,
交通运输,SZ000828,东莞控股,2008/6/2 0:00,
交通运输,SZ000885,城发环境,2019/7/24 0:00,
交通运输,SZ000886,海南高速,2018/6/19 16:12,
交通运输,SZ000900,现代投资,2008/6/2 0:00,
交通运输,SZ000905,厦门港务,2008/6/2 0:00,
交通运输,SZ001202,炬申股份,2021/4/15 8:44,
交通运输,SZ001205,盛航股份,2021/4/26 15:37,
交通运输,SZ001872,招商港口,2008/6/2 0:00,
交通运输,SZ001965,招商公路,2017/12/21 13:50,
交通运输,SZ002010,传化智联,2018/4/20 0:00,
交通运输,SZ002040,南京港,2008/6/2 0:00,
交通运输,SZ002120,韵达股份,2008/6/2 0:00,
交通运输,SZ002183,怡亚通,2015/10/31 0:00,
交通运输,SZ002210,*ST飞马,2015/10/31 0:00,
交通运输,SZ002245,蔚蓝锂芯,2008/5/16 0:00,
交通运输,SZ002320,海峡股份,2015/10/31 0:00,
交通运输,SZ002352,顺丰控股,2017/3/1 0:00,
交通运输,SZ002357,富临运业,2016/8/15 0:00,
交通运输,SZ002468,申通快递,2014/1/1 0:01,
交通运输,SZ002492,恒基达鑫,2015/11/3 0:00,
交通运输,SZ002627,宜昌交运,2015/10/31 0:00,
交通运输,SZ002682,龙洲股份,2018/7/13 0:00,
交通运输,SZ002711,欧浦退,2014/1/8 0:00,
交通运输,SZ002769,普路通,2015/6/18 0:00,
交通运输,SZ002800,天顺股份,2016/5/25 0:00,
交通运输,SZ002889,东方嘉盛,2017/7/12 1:52,
交通运输,SZ002928,华夏航空,2018/2/12 10:10,
交通运输,SZ002930,宏川智慧,2018/4/3 9:43,
交通运输,SZ300013,新宁物流,2009/10/12 0:00,
交通运输,SZ300240,飞力达,2015/10/31 0:00,
交通运输,SZ300350,华鹏飞,2012/8/13 0:00,
交通运输,SZ300873,海晨股份,2020/8/7 8:33,
交通运输,SH600004,白云机场,2015/10/22 1:32,
交通运输,SH600009,上海机场,2015/10/22 1:32,
交通运输,SH600012,皖通高速,2008/6/2 0:00,
交通运输,SH600017,日照港,2015/8/17 0:00,
交通运输,SH600018,上港集团,2015/10/22 1:32,
交通运输,SH600020,中原高速,2008/6/2 0:00,
交通运输,SH600026,中远海能,2008/6/2 0:00,
交通运输,SH600029,南方航空,2015/10/22 1:32,
交通运输,SH600033,福建高速,2008/6/2 0:00,
交通运输,SH600035,楚天高速,2016/7/26 9:19,
交通运输,SH600057,厦门象屿,2015/8/19 0:00,
交通运输,SH600106,重庆路桥,2008/6/2 0:00,
交通运输,SH600115,中国东航,2015/10/22 1:32,
交通运输,SH600119,长江投资,2015/10/31 0:00,
交通运输,SH600125,铁龙物流,2015/8/19 0:00,
交通运输,SH600153,建发股份,2012/7/2 0:00,
交通运输,SH600179,安通控股,2017/6/29 0:00,
交通运输,SH600180,瑞茂通,2013/7/1 0:00,
交通运输,SH600190,锦州港,2008/6/2 0:00,
交通运输,SH600221,*ST海航,2015/10/22 1:32,
交通运输,SH600233,圆通速递,2016/1/1 0:00,
交通运输,SH600269,赣粤高速,2008/6/2 0:00,
交通运输,SH600279,重庆港九,2008/6/2 0:00,
交通运输,SH600350,山东高速,2008/6/2 0:00,
交通运输,SH600368,五洲交通,2008/6/2 0:00,
交通运输,SH600377,宁沪高速,2008/6/2 0:00,
交通运输,SH600428,中远海特,2015/10/31 0:00,
交通运输,SH600548,深高速,2008/6/2 0:00,
交通运输,SH600561,江西长运,2008/6/2 0:00,
交通运输,SH600575,淮河能源,2017/5/20 1:33,
交通运输,SH600611,大众交通,2015/10/22 1:32,
交通运输,SH600650,锦江在线,2015/10/22 1:32,
交通运输,SH600662,强生控股,2015/10/22 1:32,
交通运输,SH600704,物产中大,2019/7/24 0:00,
交通运输,SH600717,天津港,2008/6/2 0:00,
交通运输,SH600787,中储股份,2008/6/2 0:00,
交通运输,SH600794,保税科技,2015/10/16 0:00,
交通运输,SH600798,宁波海运,2008/6/2 0:00,
交通运输,SH600834,申通地铁,2015/10/31 0:00,
交通运输,SH600897,厦门空港,2015/10/22 1:32,
交通运输,SH601000,唐山港,2015/10/31 0:00,
交通运输,SH601006,大秦铁路,2008/6/2 0:00,
交通运输,SH601008,连云港,2008/6/2 0:00,
交通运输,SH601018,宁波港,2015/10/31 0:00,
交通运输,SH601021,春秋航空,2015/10/22 1:32,
交通运输,SH601107,四川成渝,2009/7/6 0:00,
交通运输,SH601111,中国国航,2015/10/22 1:32,
交通运输,SH601156,东航物流,2021/5/21 9:52,
交通运输,SH601188,龙江交通,2010/3/18 0:00,
交通运输,SH601228,广州港,2017/3/10 17:05,
交通运输,SH601298,青岛港,2019/1/4 9:54,
交通运输,SH601326,秦港股份,2017/7/12 1:54,
交通运输,SH601333,广深铁路,2015/8/14 0:00,
交通运输,SH601518,吉林高速,2010/3/18 0:00,
交通运输,SH601598,中国外运,2019/1/15 14:17,
交通运输,SH601816,京沪高铁,2020/1/6 9:11,
交通运输,SH601866,中远海发,2008/6/2 0:00,
交通运输,SH601872,招商轮船,2008/6/2 0:00,
交通运输,SH601880,辽港股份,2010/11/23 0:00,
交通运输,SH601919,中远海控,2008/1/2 0:00,
交通运输,SH601975,招商南油,2019/1/4 9:13,
交通运输,SH603032,*ST德新,2016/12/19 12:06,
交通运输,SH603056,德邦股份,2018/1/7 22:49,
交通运输,SH603066,音飞储存,2015/11/30 0:00,
交通运输,SH603069,海汽集团,2016/6/24 0:00,
交通运输,SH603117,万林物流,2015/1/19 0:08,
交通运输,SH603128,华贸物流,2015/11/3 0:00,
交通运输,SH603167,渤海轮渡,2015/7/1 0:00,
交通运输,SH603223,恒通股份,2016/9/13 0:00,
交通运输,SH603329,上海雅仕,2017/12/20 21:56,
交通运输,SH603535,嘉诚国际,2017/7/26 21:05,
交通运输,SH603565,中谷物流,2020/8/21 23:02,
交通运输,SH603569,长久物流,2016/8/3 0:00,
交通运输,SH603648,畅联股份,2017/8/26 9:24,
交通运输,SH603713,密尔克卫,2018/7/6 16:00,
交通运输,SH603813,原尚股份,2017/8/15 17:53,
交通运输,SH603836,海程邦达,2021/5/12 8:58,
交通运输,SH603871,嘉友国际,2018/1/29 19:39,
交通运输,SH603885,吉祥航空,2015/10/22 1:32,
交通运输,SH603967,中创物流,2019/3/26 14:09,
交通运输,SH605050,福然德,2020/9/4 10:02,
交通运输,SH605151,西上海,2020/12/1 13:53,
农林牧渔,SZ000048,京基智农,2015/8/12 0:00,
农林牧渔,SZ000505,京粮控股,2018/7/13 0:00,
农林牧渔,SZ000592,平潭发展,2015/11/2 16:43,
农林牧渔,SZ000702,正虹科技,2008/6/2 0:00,
农林牧渔,SZ000713,丰乐种业,2008/6/2 0:00,
农林牧渔,SZ000735,罗牛山,2011/10/10 0:00,
农林牧渔,SZ000798,中水渔业,2008/6/2 0:00,
农林牧渔,SZ000876,新希望,2011/10/10 0:00,
农林牧渔,SZ000911,南宁糖业,2011/10/10 0:00,
农林牧渔,SZ000930,中粮科技,2015/11/3 0:00,
农林牧渔,SZ000972,*ST中基,2015/11/3 0:00,
农林牧渔,SZ000998,隆平高科,2015/6/2 0:00,
农林牧渔,SZ001201,东瑞股份,2021/4/15 8:44,
农林牧渔,SZ002041,登海种业,2015/8/1 0:00,
农林牧渔,SZ002069,獐子岛,2015/8/21 15:33,
农林牧渔,SZ002086,*ST东洋,2015/12/7 20:40,
农林牧渔,SZ002100,天康生物,2016/2/19 0:00,
农林牧渔,SZ002124,天邦股份,2008/6/2 0:00,
农林牧渔,SZ002157,正邦科技,2015/7/13 0:00,
农林牧渔,SZ002234,民和股份,2015/8/21 15:33,
农林牧渔,SZ002286,保龄宝,2015/11/3 0:00,
农林牧渔,SZ002299,圣农发展,2015/11/3 0:00,
农林牧渔,SZ002311,海大集团,2009/11/11 0:00,
农林牧渔,SZ002321,*ST华英,2015/11/3 0:00,
农林牧渔,SZ002385,大北农,2015/8/10 0:00,
农林牧渔,SZ002458,益生股份,2015/11/2 0:00,
农林牧渔,SZ002548,金新农,2011/2/9 0:00,
农林牧渔,SZ002567,唐人神,2015/11/3 0:00,
农林牧渔,SZ002679,福建金森,2012/5/23 0:00,
农林牧渔,SZ002688,金河生物,2015/11/3 0:00,
农林牧渔,SZ002696,百洋股份,2012/8/27 0:00,
农林牧渔,SZ002714,牧原股份,2014/1/22 0:01,
农林牧渔,SZ002746,仙坛股份,2015/2/15 0:00,
农林牧渔,SZ002772,众兴菌业,2015/6/18 0:00,
农林牧渔,SZ002852,道道全,2017/2/24 13:08,
农林牧渔,SZ002868,绿康生化,2017/4/19 16:42,
农林牧渔,SZ002891,中宠股份,2017/8/26 0:00,
农林牧渔,SZ002982,湘佳股份,2020/4/8 9:07,
农林牧渔,SZ300021,大禹节水,2009/10/12 0:00,
农林牧渔,SZ300087,荃银高科,2010/5/12 0:00,
农林牧渔,SZ300094,国联水产,2010/6/29 0:00,
农林牧渔,SZ300106,西部牧业,2011/10/10 0:00,
农林牧渔,SZ300119,瑞普生物,2011/10/10 0:00,
农林牧渔,SZ300138,晨光生物,2015/11/3 0:00,
农林牧渔,SZ300175,朗源股份,2011/1/27 0:01,
农林牧渔,SZ300189,神农科技,2015/11/2 0:00,
农林牧渔,SZ300268,佳沃股份,2011/10/10 0:00,
农林牧渔,SZ300313,ST天山,2015/8/1 0:00,
农林牧渔,SZ300498,温氏股份,2015/11/2 0:00,
农林牧渔,SZ300511,雪榕生物,2016/4/18 0:00,
农林牧渔,SZ300673,佩蒂股份,2017/7/12 2:06,
农林牧渔,SZ300761,立华股份,2019/2/18 10:43,
农林牧渔,SZ300829,金丹科技,2020/4/8 9:07,
农林牧渔,SZ300871,回盛生物,2020/8/7 8:32,
农林牧渔,SZ300967,晓鸣股份,2021/3/29 22:18,
农林牧渔,SZ300970,华绿生物,2021/3/29 22:18,
农林牧渔,SZ300972,万辰生物,2021/3/29 22:19,
农林牧渔,SZ300999,金龙鱼,2020/9/21 19:15,
农林牧渔,SH600097,开创国际,2010/6/1 0:00,
农林牧渔,SH600108,亚盛集团,2011/10/10 0:00,
农林牧渔,SH600127,金健米业,2008/6/2 0:00,
农林牧渔,SH600191,*ST华资,2016/9/28 0:00,
农林牧渔,SH600195,中牧股份,2011/10/10 0:00,
农林牧渔,SH600201,生物股份,2015/8/14 0:00,
农林牧渔,SH600251,冠农股份,2017/5/20 1:33,
农林牧渔,SH600257,大湖股份,2015/8/21 15:33,
农林牧渔,SH600265,*ST景谷,2008/6/2 0:00,
农林牧渔,SH600275,*ST昌鱼,2018/7/13 0:00,
农林牧渔,SH600298,安琪酵母,2015/11/3 0:00,
农林牧渔,SH600313,农发种业,2018/12/24 0:00,
农林牧渔,SH600354,敦煌种业,2008/6/2 0:00,
农林牧渔,SH600359,新农开发,2008/6/2 0:00,
农林牧渔,SH600371,万向德农,2011/10/10 0:00,
农林牧渔,SH600467,好当家,2015/8/21 15:33,
农林牧渔,SH600506,*ST香梨,2011/10/10 0:00,
农林牧渔,SH600540,新赛股份,2008/6/2 0:00,
农林牧渔,SH600598,北大荒,2015/6/23 0:00,
农林牧渔,SH600737,中粮糖业,2017/6/29 0:00,
农林牧渔,SH600873,梅花生物,2017/5/26 9:59,
